gene,missense_ratio,nonsense_ratio,frameshift_ratio,splice_ratio
RBM4,0.010869565217391304,0.0,0.0,0.0
RBM42,0.005434782608695652,0.0,0.0,0.0
RBM45,0.0,0.0,0.0,0.0
RBM4B,0.0,0.0,0.0,0.0
RBM5,0.005434782608695652,0.0,0.0,0.0
RBM8A,0.0,0.0,0.0,0.0
RBMX,0.0,0.0,0.0,0.0
RBP2,0.0,0.0,0.0,0.0
RBP4,0.005434782608695652,0.0,0.0,0.0
RBP5,0.0,0.0,0.0,0.0
RBPJ,0.0,0.0,0.0,0.0
RBPJL,0.021739130434782608,0.0,0.0,0.0
RBPMS,0.0,0.0,0.0,0.0
RBSN,0.0,0.0,0.0,0.0
RBX1,0.0,0.0,0.0,0.0
RC3H1,0.010869565217391304,0.0,0.0,0.0
RCAN1,0.0,0.0,0.0,0.0
RCC1,0.005434782608695652,0.0,0.0,0.0
RCC2,0.010869565217391304,0.0,0.0,0.0
RCCD1,0.005434782608695652,0.0,0.0,0.0
RCE1,0.0,0.0,0.0,0.0
RCHY1,0.0,0.010869565217391304,0.0,0.0
RCL1,0.005434782608695652,0.0,0.0,0.0
RCN1,0.005434782608695652,0.0,0.0,0.0
RCOR1,0.0,0.0,0.0,0.0
RCOR2,0.0,0.0,0.0,0.0
RCOR3,0.010869565217391304,0.0,0.0,0.0
RCSD1,0.0,0.0,0.005434782608695652,0.0
RDH10,0.010869565217391304,0.0,0.0,0.0
RDH11,0.0,0.0,0.0,0.0
RDH13,0.005434782608695652,0.0,0.0,0.0
RDH14,0.0,0.0,0.0,0.0
RDH5,0.0,0.0,0.0,0.0
REC8,0.005434782608695652,0.0,0.0,0.0
RECK,0.005434782608695652,0.0,0.010869565217391304,0.0
RECQL,0.021739130434782608,0.0,0.005434782608695652,0.0
RECQL4,0.016304347826086956,0.0,0.0,0.0
RECQL5,0.016304347826086956,0.0,0.0,0.0
REEP1,0.0,0.0,0.0,0.0
REEP2,0.0,0.0,0.0,0.0
REEP3,0.0,0.0,0.0,0.0
REEP4,0.0,0.0,0.0,0.0
REEP5,0.0,0.0,0.0,0.0
REEP6,0.0,0.0,0.0,0.0
REG1A,0.0,0.005434782608695652,0.0,0.0
REG1B,0.005434782608695652,0.0,0.0,0.0
REG3A,0.005434782608695652,0.0,0.0,0.0
REL,0.005434782608695652,0.005434782608695652,0.0,0.0
RELA,0.005434782608695652,0.0,0.0,0.0
RELB,0.005434782608695652,0.005434782608695652,0.0,0.0
RELN,0.043478260869565216,0.005434782608695652,0.0,0.0
RELT,0.005434782608695652,0.0,0.0,0.0
REN,0.005434782608695652,0.0,0.0,0.0
REP15,0.0,0.0,0.0,0.0
REPIN1,0.005434782608695652,0.0,0.0,0.0
REPS1,0.005434782608695652,0.0,0.0,0.0
REPS2,0.0,0.0,0.0,0.0
RER1,0.005434782608695652,0.0,0.0,0.0
RERE,0.016304347826086956,0.0,0.0,0.0
REST,0.0,0.0,0.0,0.0
RET,0.021739130434782608,0.0,0.0,0.0
RETN,0.0,0.0,0.0,0.0
RETREG1,0.0,0.0,0.0,0.0
RETSAT,0.0,0.0,0.0,0.0
REV1,0.016304347826086956,0.0,0.0,0.0
REV3L,0.04891304347826087,0.0,0.0,0.0
REXO1,0.010869565217391304,0.0,0.0,0.0
REXO2,0.0,0.0,0.0,0.0
REXO4,0.0,0.0,0.0,0.0
REXO5,0.0,0.0,0.0,0.0
RFC1,0.016304347826086956,0.0,0.0,0.0
RFC2,0.0,0.0,0.0,0.0
RFC3,0.005434782608695652,0.0,0.005434782608695652,0.0
RFC4,0.0,0.0,0.0,0.0
RFC5,0.005434782608695652,0.0,0.0,0.0
RFFL,0.0,0.0,0.0,0.0
RFK,0.0,0.0,0.0,0.0
RFT1,0.0,0.0,0.0,0.0
RFWD3,0.005434782608695652,0.0,0.0,0.0
RFX2,0.010869565217391304,0.0,0.005434782608695652,0.0
RFX3,0.0,0.0,0.0,0.0
RFX5,0.010869565217391304,0.0,0.0,0.005434782608695652
RFX6,0.03260869565217391,0.0,0.0,0.0
RFX7,0.016304347826086956,0.0,0.005434782608695652,0.0
RFXANK,0.005434782608695652,0.0,0.0,0.0
RFXAP,0.005434782608695652,0.0,0.005434782608695652,0.0
RGCC,0.0,0.0,0.0,0.0
RGMA,0.005434782608695652,0.0,0.0,0.0
RGMB,0.0,0.0,0.0,0.0
RGPD8,0.0,0.0,0.0,0.0
RGR,0.005434782608695652,0.0,0.0,0.0
RGS1,0.0,0.0,0.0,0.0
RGS10,0.0,0.0,0.0,0.0
RGS11,0.0,0.005434782608695652,0.0,0.0
RGS12,0.016304347826086956,0.0,0.010869565217391304,0.0
RGS13,0.0,0.0,0.0,0.0
RGS14,0.0,0.0,0.0,0.0
RGS16,0.0,0.0,0.0,0.0
RGS17,0.005434782608695652,0.0,0.0,0.0
RGS18,0.005434782608695652,0.0,0.0,0.0
RGS19,0.005434782608695652,0.0,0.0,0.0
RGS2,0.0,0.0,0.0,0.0
RGS20,0.005434782608695652,0.0,0.0,0.0
RGS22,0.005434782608695652,0.0,0.0,0.0
RGS3,0.010869565217391304,0.0,0.0,0.0
RGS4,0.005434782608695652,0.0,0.0,0.0
RGS5,0.0,0.0,0.0,0.0
RGS6,0.016304347826086956,0.0,0.0,0.0
RGS7,0.010869565217391304,0.0,0.0,0.0
RGS7BP,0.0,0.0,0.0,0.0
RGS8,0.005434782608695652,0.0,0.0,0.0
RGS9,0.0,0.0,0.0,0.0
RGS9BP,0.0,0.0,0.0,0.0
RGSL1,0.0,0.0,0.0,0.0
RHAG,0.0,0.0,0.0,0.0
RHBDD1,0.0,0.005434782608695652,0.0,0.0
RHBDF1,0.010869565217391304,0.0,0.0,0.005434782608695652
RHBDF2,0.010869565217391304,0.0,0.0,0.0
RHEB,0.0,0.0,0.0,0.0
RHNO1,0.0,0.0,0.0,0.0
RHO,0.010869565217391304,0.0,0.0,0.0
RHOA,0.016304347826086956,0.0,0.0,0.0
RHOB,0.0,0.0,0.0,0.0
RHOBTB1,0.010869565217391304,0.0,0.005434782608695652,0.0
RHOBTB2,0.0,0.0,0.0,0.0
RHOBTB3,0.005434782608695652,0.0,0.0,0.0
RHOC,0.0,0.0,0.0,0.0
RHOD,0.0,0.0,0.0,0.0
RHOF,0.0,0.0,0.0,0.0
RHOG,0.0,0.0,0.0,0.0
RHOH,0.0,0.0,0.0,0.0
RHOQ,0.0,0.0,0.005434782608695652,0.0
RHOT1,0.0,0.0,0.0,0.0
RHOT2,0.0,0.0,0.0,0.0
RHOU,0.0,0.0,0.0,0.0
RHOV,0.0,0.0,0.0,0.0
RHPN2,0.0,0.0,0.0,0.0
RIC8A,0.0,0.0,0.0,0.0
RIC8B,0.0,0.0,0.0,0.0
RICTOR,0.016304347826086956,0.005434782608695652,0.005434782608695652,0.0
RIF1,0.005434782608695652,0.0,0.005434782608695652,0.005434782608695652
RILP,0.005434782608695652,0.0,0.0,0.0
RIMKLA,0.0,0.0,0.0,0.0
RIMKLB,0.010869565217391304,0.0,0.0,0.0
RIMS1,0.08152173913043478,0.0,0.0,0.0
RIMS2,0.04891304347826087,0.005434782608695652,0.0,0.005434782608695652
RIN1,0.010869565217391304,0.0,0.0,0.0
RING1,0.0,0.0,0.0,0.0
RINT1,0.016304347826086956,0.0,0.0,0.0
RIOK1,0.010869565217391304,0.0,0.0,0.0
RIOX1,0.005434782608695652,0.0,0.0,0.0
RIPK1,0.0,0.0,0.0,0.0
RIPK2,0.005434782608695652,0.0,0.0,0.0
RIPK3,0.0,0.0,0.0,0.0
RIT1,0.0,0.0,0.0,0.0
RIT2,0.0,0.0,0.0,0.0
RLBP1,0.0,0.0,0.0,0.0
RLIM,0.0,0.0,0.0,0.0
RMDN2,0.005434782608695652,0.0,0.0,0.0
RMDN3,0.0,0.0,0.0,0.0
RMI1,0.005434782608695652,0.005434782608695652,0.0,0.0
RMI2,0.0,0.0,0.0,0.0
RNASE2,0.005434782608695652,0.0,0.0,0.0
RNASE3,0.0,0.0,0.0,0.0
RNASEH1,0.0,0.0,0.0,0.0
RNASEH2A,0.0,0.0,0.0,0.0
RNASEH2B,0.0,0.0,0.005434782608695652,0.0
RNASEH2C,0.0,0.0,0.0,0.0
RND1,0.0,0.0,0.0,0.0
RND2,0.0,0.0,0.0,0.0
RND3,0.0,0.0,0.005434782608695652,0.0
RNF103,0.0,0.0,0.005434782608695652,0.0
RNF11,0.005434782608695652,0.0,0.0,0.0
RNF111,0.010869565217391304,0.005434782608695652,0.005434782608695652,0.0
RNF115,0.0,0.0,0.0,0.005434782608695652
RNF123,0.005434782608695652,0.0,0.0,0.0
RNF125,0.0,0.0,0.0,0.0
RNF128,0.005434782608695652,0.0,0.0,0.0
RNF13,0.0,0.0,0.0,0.0
RNF130,0.0,0.0,0.0,0.0
RNF135,0.0,0.0,0.0,0.0
RNF138,0.0,0.0,0.0,0.0
RNF139,0.0,0.0,0.0,0.0
RNF14,0.0,0.0,0.0,0.0
RNF144A,0.005434782608695652,0.0,0.0,0.0
RNF144B,0.0,0.0,0.0,0.0
RNF146,0.0,0.0,0.0,0.0
RNF152,0.0,0.0,0.0,0.0
RNF168,0.005434782608695652,0.005434782608695652,0.0,0.0
RNF17,0.02717391304347826,0.0,0.0,0.0
RNF182,0.0,0.0,0.0,0.0
RNF185,0.005434782608695652,0.0,0.0,0.0
RNF187,0.0,0.0,0.0,0.0
RNF19A,0.005434782608695652,0.0,0.0,0.0
RNF19B,0.005434782608695652,0.0,0.0,0.0
RNF2,0.0,0.0,0.0,0.0
RNF20,0.005434782608695652,0.005434782608695652,0.0,0.0
RNF213,0.03260869565217391,0.0,0.0,0.0
RNF216,0.005434782608695652,0.005434782608695652,0.0,0.0
RNF220,0.005434782608695652,0.0,0.0,0.0
RNF24,0.0,0.0,0.0,0.0
RNF25,0.0,0.0,0.0,0.0
RNF31,0.005434782608695652,0.0,0.0,0.0
RNF32,0.0,0.0,0.005434782608695652,0.0
RNF34,0.0,0.0,0.0,0.0
RNF4,0.0,0.0,0.0,0.0
RNF40,0.0,0.0,0.0,0.005434782608695652
RNF41,0.005434782608695652,0.0,0.0,0.0
RNF43,0.005434782608695652,0.005434782608695652,0.010869565217391304,0.0
RNF5,0.0,0.0,0.0,0.0
RNF6,0.005434782608695652,0.0,0.0,0.0
RNF7,0.0,0.0,0.0,0.0
RNF8,0.0,0.0,0.0,0.0
RNGTT,0.005434782608695652,0.0,0.0,0.0
RNH1,0.0,0.0,0.005434782608695652,0.0
RNMT,0.005434782608695652,0.0,0.0,0.0
RNPEP,0.0,0.0,0.0,0.0
RNPS1,0.005434782608695652,0.0,0.0,0.0
RO60,0.0,0.0,0.0,0.0
ROBO1,0.016304347826086956,0.005434782608695652,0.0,0.0
ROBO2,0.05434782608695652,0.0,0.0,0.0
ROBO3,0.005434782608695652,0.0,0.0,0.0
ROBO4,0.005434782608695652,0.0,0.0,0.0
ROCK1,0.010869565217391304,0.0,0.0,0.0
ROCK2,0.016304347826086956,0.0,0.0,0.0
ROM1,0.005434782608695652,0.0,0.0,0.0
ROMO1,0.0,0.0,0.0,0.0
ROPN1L,0.005434782608695652,0.0,0.0,0.0
ROR1,0.005434782608695652,0.0,0.0,0.0
ROR2,0.010869565217391304,0.0,0.0,0.005434782608695652
RORA,0.005434782608695652,0.0,0.0,0.0
RORB,0.005434782608695652,0.0,0.0,0.0
RORC,0.0,0.0,0.0,0.0
RP1L1,0.021739130434782608,0.005434782608695652,0.005434782608695652,0.0
RP2,0.005434782608695652,0.0,0.0,0.0
RP9,0.0,0.0,0.0,0.0
RPA1,0.016304347826086956,0.0,0.0,0.0
RPA2,0.0,0.0,0.0,0.0
RPA3,0.0,0.0,0.0,0.0
RPA4,0.005434782608695652,0.005434782608695652,0.0,0.0
RPAIN,0.0,0.0,0.0,0.0
RPAP1,0.0,0.0,0.0,0.0
RPAP2,0.005434782608695652,0.005434782608695652,0.0,0.0
RPE,0.005434782608695652,0.0,0.0,0.0
RPE65,0.010869565217391304,0.0,0.005434782608695652,0.005434782608695652
RPF1,0.005434782608695652,0.0,0.0,0.0
RPF2,0.0,0.0,0.0,0.0
RPGRIP1,0.0,0.0,0.005434782608695652,0.0
RPH3A,0.010869565217391304,0.0,0.0,0.0
RPH3AL,0.0,0.0,0.0,0.0
RPIA,0.005434782608695652,0.0,0.0,0.0
RPL10A,0.005434782608695652,0.0,0.0,0.0
RPL10L,0.02717391304347826,0.0,0.0,0.0
RPL11,0.005434782608695652,0.0,0.0,0.0
RPL12,0.0,0.0,0.0,0.0
RPL13,0.0,0.0,0.005434782608695652,0.0
RPL13A,0.005434782608695652,0.0,0.0,0.0
RPL14,0.0,0.0,0.0,0.0
RPL15,0.0,0.0,0.0,0.0
RPL18,0.0,0.0,0.0,0.0
RPL18A,0.005434782608695652,0.0,0.0,0.0
RPL19,0.0,0.0,0.0,0.0
RPL21,0.0,0.0,0.0,0.0
RPL22,0.0,0.0,0.016304347826086956,0.0
RPL22L1,0.0,0.0,0.0,0.0
RPL23,0.005434782608695652,0.0,0.0,0.0
RPL23A,0.0,0.0,0.0,0.0
RPL24,0.0,0.0,0.0,0.0
RPL26,0.0,0.0,0.0,0.0
RPL26L1,0.010869565217391304,0.0,0.0,0.0
RPL27,0.0,0.0,0.0,0.0
RPL27A,0.0,0.0,0.0,0.0
RPL28,0.005434782608695652,0.0,0.0,0.0
RPL29,0.0,0.0,0.0,0.0
RPL3,0.010869565217391304,0.0,0.0,0.0
RPL30,0.0,0.0,0.005434782608695652,0.0
RPL31,0.0,0.0,0.0,0.0
RPL32,0.005434782608695652,0.0,0.0,0.0
RPL34,0.005434782608695652,0.0,0.0,0.0
RPL35,0.0,0.0,0.0,0.0
RPL36,0.0,0.005434782608695652,0.0,0.0
RPL36A,0.0,0.0,0.0,0.0
RPL36AL,0.005434782608695652,0.0,0.0,0.0
RPL37,0.0,0.0,0.0,0.0
RPL37A,0.005434782608695652,0.0,0.0,0.0
RPL38,0.0,0.0,0.0,0.0
RPL39,0.0,0.0,0.0,0.0
RPL39L,0.0,0.0,0.0,0.0
RPL3L,0.0,0.0,0.0,0.0
RPL4,0.0,0.0,0.0,0.0
RPL41,0.0,0.0,0.0,0.0
RPL5,0.0,0.0,0.0,0.0
RPL6,0.0,0.0,0.0,0.0
RPL7,0.0,0.0,0.0,0.0
RPL7A,0.0,0.0,0.005434782608695652,0.0
RPL7L1,0.005434782608695652,0.0,0.0,0.0
RPL8,0.010869565217391304,0.0,0.0,0.0
RPL9,0.0,0.0,0.0,0.0
RPLP0,0.0,0.0,0.0,0.0
RPLP1,0.005434782608695652,0.0,0.0,0.0
RPLP2,0.0,0.0,0.0,0.0
RPN1,0.005434782608695652,0.0,0.0,0.0
RPN2,0.010869565217391304,0.0,0.0,0.0
RPP14,0.0,0.0,0.0,0.0
RPP21,0.0,0.0,0.0,0.0
RPP25,0.0,0.0,0.0,0.0
RPP30,0.0,0.0,0.0,0.0
RPP38,0.005434782608695652,0.0,0.0,0.0
RPP40,0.005434782608695652,0.0,0.0,0.0
RPRD1A,0.005434782608695652,0.0,0.0,0.0
RPRD1B,0.0,0.0,0.0,0.0
RPRD2,0.005434782608695652,0.0,0.0,0.0
RPS10,0.0,0.0,0.0,0.0
RPS11,0.0,0.0,0.010869565217391304,0.0
RPS12,0.0,0.0,0.0,0.0
RPS13,0.005434782608695652,0.0,0.0,0.0
RPS14,0.010869565217391304,0.0,0.0,0.0
RPS15,0.0,0.0,0.0,0.0
RPS15A,0.0,0.0,0.0,0.0
RPS16,0.0,0.0,0.0,0.0
RPS18,0.0,0.0,0.0,0.0
RPS19,0.0,0.0,0.005434782608695652,0.0
RPS19BP1,0.0,0.0,0.0,0.0
RPS2,0.0,0.0,0.0,0.0
RPS20,0.0,0.0,0.0,0.0
RPS21,0.0,0.0,0.0,0.0
RPS23,0.0,0.0,0.0,0.0
RPS24,0.0,0.0,0.0,0.0
RPS25,0.0,0.0,0.0,0.0
RPS26,0.0,0.005434782608695652,0.005434782608695652,0.0
RPS27A,0.0,0.0,0.0,0.0
RPS27L,0.0,0.0,0.0,0.0
RPS28,0.0,0.0,0.0,0.0
RPS29,0.0,0.0,0.0,0.0
RPS3,0.0,0.0,0.0,0.0
RPS3A,0.0,0.0,0.0,0.0
RPS4X,0.0,0.0,0.0,0.0
RPS5,0.0,0.0,0.0,0.0
RPS6,0.0,0.0,0.0,0.0
RPS6KA1,0.005434782608695652,0.0,0.0,0.0
RPS6KA2,0.005434782608695652,0.0,0.0,0.0
RPS6KA3,0.0,0.0,0.0,0.0
RPS6KA4,0.0,0.0,0.0,0.0
RPS6KA5,0.016304347826086956,0.0,0.005434782608695652,0.0
RPS6KA6,0.021739130434782608,0.0,0.0,0.0
RPS6KB1,0.0,0.0,0.0,0.0
RPS6KB2,0.0,0.0,0.0,0.0
RPS8,0.0,0.0,0.0,0.0
RPS9,0.005434782608695652,0.0,0.0,0.0
RPSA,0.0,0.0,0.0,0.0
RPTOR,0.005434782608695652,0.005434782608695652,0.0,0.0
RPUSD4,0.010869565217391304,0.0,0.0,0.0
RRAGA,0.0,0.0,0.0,0.0
RRAGB,0.016304347826086956,0.0,0.0,0.0
RRAGC,0.0,0.0,0.0,0.0
RRAGD,0.0,0.0,0.0,0.0
RRAS,0.0,0.0,0.0,0.0
RRAS2,0.0,0.0,0.0,0.0
RRBP1,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0
RRH,0.005434782608695652,0.0,0.0,0.0
RRM1,0.0,0.0,0.0,0.0
RRM2,0.0,0.0,0.0,0.0
RRM2B,0.0,0.005434782608695652,0.0,0.0
RRN3,0.0,0.0,0.0,0.0
RRP1,0.0,0.0,0.0,0.0
RRP12,0.005434782608695652,0.0,0.0,0.0
RRP15,0.005434782608695652,0.0,0.0,0.0
RRP1B,0.0,0.0,0.0,0.0
RRP36,0.0,0.0,0.0,0.0
RRP8,0.0,0.0,0.0,0.0
RRP9,0.0,0.0,0.0,0.0
RRS1,0.005434782608695652,0.0,0.0,0.0
RSAD2,0.0,0.0,0.0,0.0
RSF1,0.0,0.0,0.0,0.0
RSL1D1,0.0,0.0,0.0,0.0
RSL24D1,0.0,0.0,0.0,0.0
RSPH9,0.0,0.0,0.0,0.0
RSPO1,0.0,0.0,0.0,0.0
RSRC1,0.0,0.005434782608695652,0.0,0.0
RSU1,0.0,0.0,0.0,0.0
RTCA,0.0,0.0,0.0,0.0
RTCB,0.016304347826086956,0.0,0.0,0.0
RTEL1,0.010869565217391304,0.0,0.0,0.0
RTF1,0.005434782608695652,0.0,0.0,0.0
RTKN,0.005434782608695652,0.0,0.0,0.0
RTN1,0.02717391304347826,0.005434782608695652,0.0,0.0
RTN3,0.005434782608695652,0.0,0.010869565217391304,0.0
RTN4,0.010869565217391304,0.0,0.0,0.0
RTN4IP1,0.005434782608695652,0.0,0.0,0.0
RTN4R,0.005434782608695652,0.0,0.0,0.0
RTN4RL1,0.005434782608695652,0.0,0.0,0.0
RTP2,0.005434782608695652,0.0,0.0,0.0
RTP4,0.010869565217391304,0.0,0.0,0.0
RTRAF,0.005434782608695652,0.0,0.0,0.0
RUBCN,0.005434782608695652,0.0,0.0,0.0
RUFY1,0.0,0.0,0.0,0.0
RUFY3,0.005434782608695652,0.005434782608695652,0.0,0.0
RUNX1,0.0,0.0,0.0,0.0
RUNX1T1,0.02717391304347826,0.0,0.0,0.0
RUNX2,0.010869565217391304,0.0,0.0,0.0
RUNX3,0.0,0.0,0.0,0.0
RUSC1,0.005434782608695652,0.0,0.0,0.0
RUSC2,0.016304347826086956,0.0,0.0,0.0
RUVBL1,0.0,0.0,0.0,0.0
RUVBL2,0.0,0.0,0.0,0.0
RWDD3,0.0,0.0,0.0,0.0
RXFP1,0.010869565217391304,0.005434782608695652,0.0,0.0
RXFP3,0.010869565217391304,0.0,0.0,0.0
RXFP4,0.0,0.0,0.0,0.0
RXRA,0.0,0.0,0.0,0.0
RXRB,0.0,0.0,0.0,0.0
RXRG,0.0,0.0,0.0,0.0
RYBP,0.0,0.0,0.0,0.0
RYK,0.005434782608695652,0.0,0.0,0.0
RYR1,0.02717391304347826,0.005434782608695652,0.005434782608695652,0.0
RYR2,0.09782608695652174,0.016304347826086956,0.005434782608695652,0.0
RYR3,0.08152173913043478,0.010869565217391304,0.0,0.0
S100A1,0.0,0.0,0.0,0.0
S100A10,0.0,0.0,0.0,0.0
S100A11,0.0,0.0,0.0,0.0
S100A12,0.0,0.0,0.0,0.0
S100A14,0.0,0.0,0.0,0.0
S100A16,0.0,0.0,0.0,0.0
S100A4,0.005434782608695652,0.0,0.0,0.0
S100A6,0.0,0.0,0.0,0.0
S100A7,0.0,0.0,0.0,0.0
S100A8,0.005434782608695652,0.0,0.0,0.0
S100A9,0.0,0.0,0.0,0.0
S100B,0.0,0.0,0.0,0.0
S100G,0.0,0.0,0.0,0.0
S100P,0.0,0.0,0.0,0.0
S100PBP,0.0,0.0,0.0,0.0
S1PR1,0.005434782608695652,0.0,0.0,0.0
S1PR3,0.0,0.0,0.0,0.0
S1PR4,0.0,0.0,0.0,0.0
S1PR5,0.005434782608695652,0.0,0.0,0.0
SAA1,0.0,0.0,0.0,0.0
SACM1L,0.005434782608695652,0.0,0.0,0.0
SAE1,0.0,0.005434782608695652,0.0,0.0
SAFB,0.010869565217391304,0.0,0.0,0.0
SAFB2,0.0,0.0,0.0,0.0
SALL1,0.04891304347826087,0.0,0.0,0.0
SALL3,0.02717391304347826,0.0,0.0,0.0
SALL4,0.010869565217391304,0.0,0.0,0.0
SAMD8,0.0,0.0,0.0,0.0
SAMHD1,0.010869565217391304,0.0,0.0,0.0
SAMM50,0.010869565217391304,0.0,0.0,0.0
SAP130,0.010869565217391304,0.0,0.0,0.0
SAP18,0.010869565217391304,0.0,0.0,0.0
SAP25,0.0,0.0,0.0,0.0
SAP30,0.0,0.0,0.0,0.0
SAP30BP,0.0,0.005434782608695652,0.0,0.0
SAP30L,0.0,0.0,0.0,0.0
SAR1A,0.0,0.0,0.0,0.0
SAR1B,0.0,0.0,0.0,0.0
SARAF,0.0,0.0,0.0,0.0
SARM1,0.005434782608695652,0.0,0.0,0.0
SARNP,0.0,0.0,0.0,0.0
SARS2,0.0,0.0,0.0,0.0
SART1,0.0,0.0,0.0,0.0
SART3,0.005434782608695652,0.0,0.0,0.0
SASS6,0.0,0.005434782608695652,0.0,0.0
SAT1,0.0,0.0,0.0,0.0
SAT2,0.0,0.0,0.0,0.0
SATB1,0.005434782608695652,0.0,0.0,0.0
SATB2,0.04891304347826087,0.0,0.0,0.0
SAV1,0.005434782608695652,0.0,0.0,0.0
SBDS,0.0,0.0,0.0,0.0
SBF1,0.0,0.0,0.0,0.0
SBF2,0.0,0.0,0.0,0.0
SC5D,0.005434782608695652,0.0,0.0,0.0
SCAF1,0.016304347826086956,0.0,0.005434782608695652,0.0
SCAF11,0.005434782608695652,0.0,0.005434782608695652,0.0
SCAF8,0.005434782608695652,0.0,0.0,0.0
SCAI,0.0,0.0,0.0,0.0
SCAMP1,0.0,0.0,0.0,0.0
SCAMP2,0.0,0.0,0.0,0.0
SCAND1,0.0,0.0,0.0,0.0
SCAP,0.016304347826086956,0.0,0.0,0.0
SCARA3,0.005434782608695652,0.0,0.0,0.0
SCARA5,0.0,0.0,0.0,0.0
SCARB1,0.0,0.0,0.0,0.0
SCARB2,0.0,0.0,0.0,0.0
SCARF2,0.005434782608695652,0.0,0.0,0.0
SCCPDH,0.005434782608695652,0.0,0.005434782608695652,0.0
SCD,0.0,0.0,0.0,0.0
SCD5,0.0,0.0,0.0,0.0
SCFD1,0.005434782608695652,0.0,0.0,0.0
SCG2,0.021739130434782608,0.0,0.0,0.0
SCG3,0.0,0.0,0.0,0.0
SCG5,0.005434782608695652,0.0,0.0,0.0
SCGB1A1,0.0,0.0,0.0,0.0
SCGB3A2,0.0,0.0,0.005434782608695652,0.0
SCLT1,0.005434782608695652,0.0,0.0,0.0
SCLY,0.0,0.005434782608695652,0.0,0.0
SCML2,0.0,0.005434782608695652,0.0,0.0
SCN10A,0.005434782608695652,0.0,0.010869565217391304,0.0
SCN1A,0.03804347826086957,0.005434782608695652,0.0,0.0
SCN1B,0.0,0.0,0.0,0.0
SCN2A,0.03804347826086957,0.0,0.0,0.0
SCN2B,0.005434782608695652,0.0,0.0,0.0
SCN3A,0.03804347826086957,0.0,0.0,0.0
SCN3B,0.010869565217391304,0.0,0.0,0.0
SCN4A,0.010869565217391304,0.0,0.0,0.0
SCN4B,0.005434782608695652,0.0,0.0,0.0
SCN5A,0.059782608695652176,0.0,0.0,0.0
SCN8A,0.016304347826086956,0.0,0.0,0.0
SCNN1A,0.005434782608695652,0.005434782608695652,0.0,0.0
SCNN1B,0.005434782608695652,0.0,0.0,0.0
SCNN1D,0.0,0.0,0.005434782608695652,0.0
SCNN1G,0.021739130434782608,0.0,0.0,0.0
SCO1,0.0,0.0,0.0,0.0
SCO2,0.005434782608695652,0.0,0.0,0.0
SCOC,0.0,0.0,0.0,0.0
SCP2,0.0,0.0,0.0,0.0
SCPEP1,0.0,0.0,0.0,0.0
SCRIB,0.016304347826086956,0.0,0.0,0.0
SCTR,0.005434782608695652,0.0,0.0,0.0
SCUBE2,0.010869565217391304,0.0,0.0,0.0
SCUBE3,0.016304347826086956,0.0,0.0,0.0
SCYL1,0.010869565217391304,0.0,0.005434782608695652,0.0
SCYL2,0.0,0.0,0.0,0.0
SDAD1,0.005434782608695652,0.0,0.0,0.0
SDC1,0.0,0.0,0.0,0.0
SDC2,0.0,0.0,0.0,0.0
SDC3,0.005434782608695652,0.0,0.0,0.0
SDC4,0.005434782608695652,0.0,0.0,0.0
SDCBP,0.0,0.0,0.0,0.0
SDCCAG8,0.0,0.0,0.0,0.0
SDF2,0.0,0.0,0.0,0.0
SDF2L1,0.0,0.0,0.0,0.0
SDHA,0.010869565217391304,0.0,0.0,0.0
SDHAF1,0.0,0.0,0.0,0.0
SDHAF2,0.0,0.0,0.0,0.0
SDHAF3,0.0,0.0,0.0,0.0
SDHAF4,0.005434782608695652,0.0,0.0,0.0
SDHB,0.0,0.0,0.0,0.0
SDHC,0.0,0.0,0.0,0.0
SDHD,0.010869565217391304,0.0,0.0,0.0
SDR16C5,0.005434782608695652,0.0,0.0,0.0
SDR9C7,0.0,0.0,0.0,0.0
SEC11A,0.0,0.0,0.0,0.0
SEC11C,0.0,0.0,0.005434782608695652,0.0
SEC13,0.005434782608695652,0.0,0.0,0.0
SEC14L1,0.005434782608695652,0.0,0.0,0.0
SEC16A,0.016304347826086956,0.0,0.0,0.0
SEC22A,0.0,0.0,0.0,0.0
SEC22B,0.0,0.0,0.0,0.0
SEC22C,0.0,0.0,0.0,0.0
SEC23A,0.0,0.005434782608695652,0.005434782608695652,0.0
SEC23B,0.005434782608695652,0.0,0.0,0.0
SEC23IP,0.0,0.0,0.0,0.0
SEC24A,0.005434782608695652,0.0,0.0,0.0
SEC24B,0.02717391304347826,0.0,0.005434782608695652,0.0
SEC24C,0.010869565217391304,0.0,0.0,0.0
SEC24D,0.005434782608695652,0.0,0.0,0.0
SEC31A,0.005434782608695652,0.0,0.0,0.0
SEC31B,0.005434782608695652,0.0,0.0,0.0
SEC61A1,0.016304347826086956,0.0,0.0,0.0
SEC61A2,0.0,0.0,0.0,0.0
SEC61B,0.0,0.0,0.0,0.0
SEC62,0.0,0.0,0.0,0.0
SEC63,0.0,0.0,0.005434782608695652,0.005434782608695652
SECISBP2,0.005434782608695652,0.0,0.0,0.0
SECTM1,0.0,0.0,0.0,0.0
SEH1L,0.005434782608695652,0.0,0.0,0.0
SEL1L,0.0,0.0,0.0,0.0
SELE,0.005434782608695652,0.0,0.0,0.0
SELENOI,0.005434782608695652,0.0,0.0,0.0
